driver,lap,position,time
Hamilton,70,7,1.13.382
Hamilton,71,7,1.14.433
Hamilton,72,7,1.15.081
Hamilton,73,7,1.15.080
Hamilton,74,7,1.15.323
Hamilton,75,7,1.16.795
Hamilton,76,7,1.14.539
Hamilton,77,7,1.16.050
Hamilton,78,7,1.18.003
Perez,1,8,1.29.638
Perez,2,8,1.19.594
Perez,3,8,1.18.532
Perez,4,8,1.18.164
Perez,5,8,1.18.945
Perez,6,8,1.18.401
Perez,7,8,1.18.241
Perez,8,8,1.18.337
Perez,9,8,1.17.771
Perez,10,8,1.17.474
Perez,11,8,1.17.102
Perez,12,8,1.15.949
Perez,13,8,1.15.881
Perez,14,8,1.16.420
Perez,15,8,1.16.497
Perez,16,8,1.16.338
Perez,17,8,1.16.118
Perez,18,8,1.15.638
Perez,19,8,1.16.084
Perez,20,8,1.15.827
Perez,21,8,1.16.528
Perez,22,8,1.15.843
Perez,23,8,1.16.190
Perez,24,8,1.16.093
Perez,25,8,1.15.856
Perez,26,8,1.16.715
Perez,27,8,1.16.327
Perez,28,8,1.16.719
Perez,29,7,1.16.289
Perez,30,4,1.15.934
Perez,31,3,1.16.166
Perez,32,2,1.14.552
Perez,33,2,1.14.670
Perez,34,2,1.15.062
Perez,35,4,1.32.675
Perez,36,4,1.19.543
Perez,37,4,1.16.381
Perez,38,4,1.15.841
Perez,39,4,1.16.007
Perez,40,4,1.16.150
Perez,41,4,1.14.950
Perez,42,4,1.15.488
Perez,43,4,1.15.600
Perez,44,4,1.15.706
Perez,45,4,1.15.344
Perez,46,4,1.15.595
Perez,47,4,1.15.700
Perez,48,4,1.14.988
Perez,49,4,1.14.810
Perez,50,4,1.15.895
Perez,51,4,1.14.743
Perez,52,4,1.15.143
Perez,53,4,1.14.915
Perez,54,4,1.14.980
Perez,55,4,1.15.238
Perez,56,4,1.15.163
Perez,57,4,1.15.736
Perez,58,4,1.14.988
Perez,59,4,1.15.052
Perez,60,4,1.15.125
Perez,61,4,1.15.270
Perez,62,4,1.14.759
Perez,63,4,1.14.778
Perez,64,4,1.15.149
Perez,65,4,1.15.883
Perez,66,4,1.15.789
Perez,67,4,1.15.982
Perez,68,4,1.15.466
Perez,69,4,1.15.453
Perez,70,4,1.15.412
Perez,71,4,1.15.613
Perez,72,4,1.15.074
Perez,73,4,1.15.167
Perez,74,4,1.15.561
Perez,75,4,1.15.175
Perez,76,4,1.14.905
Perez,77,4,1.14.916
Perez,78,4,1.15.307
