driver,lap,position,time
Leclerc,11,6,1.29.996
Leclerc,12,6,1.30.381
Leclerc,13,6,1.30.323
Leclerc,14,6,1.32.050
Leclerc,15,8,1.33.881
Leclerc,16,16,1.50.853
Leclerc,17,15,1.29.408
Leclerc,18,14,1.29.283
Leclerc,19,13,1.29.641
Leclerc,20,13,1.29.493
Leclerc,21,12,1.29.563
Leclerc,22,11,1.29.588
Leclerc,23,11,1.29.379
Leclerc,24,9,1.29.104
Leclerc,25,9,1.29.416
Leclerc,26,9,1.29.442
Leclerc,27,9,1.29.215
Leclerc,28,9,1.29.254
Leclerc,29,9,1.29.255
Leclerc,30,9,1.29.093
Leclerc,31,8,1.29.381
Leclerc,32,8,1.28.823
Leclerc,33,8,1.29.148
Leclerc,34,9,1.30.050
Leclerc,35,9,1.36.558
Leclerc,36,12,2.08.653
Leclerc,37,12,1.37.309
Leclerc,38,12,1.28.725
Leclerc,39,12,1.28.907
Leclerc,40,12,1.28.433
Leclerc,41,12,1.28.338
Leclerc,42,12,1.28.729
Leclerc,43,12,1.28.954
Leclerc,44,12,1.29.171
Leclerc,45,12,1.30.335
Leclerc,46,12,1.28.982
Leclerc,47,12,1.28.974
Leclerc,48,12,1.28.638
Leclerc,49,12,1.29.170
Leclerc,50,12,1.28.952
Leclerc,51,12,1.29.998
Leclerc,52,12,1.42.248
Leclerc,53,11,2.10.799
Leclerc,54,11,2.31.687
Leclerc,55,11,2.26.191
Leclerc,56,10,1.58.448
Leclerc,57,10,1.28.644
Leclerc,58,10,1.29.557
Bottas,1,8,1.37.280
Bottas,2,8,1.31.738
Bottas,3,8,1.30.683
Bottas,4,8,1.30.997
Bottas,5,8,1.30.644
Bottas,6,8,1.30.639
Bottas,7,8,1.30.195
Bottas,8,8,1.30.533
Bottas,9,8,1.30.515
Bottas,10,8,1.30.704
Bottas,11,8,1.30.592
Bottas,12,8,1.30.252
Bottas,13,8,1.30.079
Bottas,14,8,1.30.595
Bottas,15,7,1.31.079
Bottas,16,7,1.29.754
Bottas,17,7,1.29.692
Bottas,18,6,1.29.478
Bottas,19,6,1.29.652
Bottas,20,5,1.29.620
Bottas,21,5,1.29.647
Bottas,22,4,1.29.559
Bottas,23,3,1.29.984
Bottas,24,3,1.29.097
Bottas,25,3,1.28.871
Bottas,26,3,1.29.636
Bottas,27,3,1.28.927
Bottas,28,3,1.29.131
Bottas,29,3,1.29.204
Bottas,30,4,1.30.944
Bottas,31,9,1.50.242
Bottas,32,9,1.28.776
Bottas,33,9,1.28.961
Bottas,34,8,1.27.918
Bottas,35,8,1.33.907
Bottas,36,8,1.54.468
Bottas,37,6,1.41.441
Bottas,38,6,1.27.886
Bottas,39,6,1.27.960
Bottas,40,6,1.28.481
Bottas,41,6,1.28.224
Bottas,42,6,1.28.360
Bottas,43,6,1.28.327
Bottas,44,6,1.28.270
Bottas,45,6,1.27.839
Bottas,46,6,1.28.039
Bottas,47,6,1.27.849
Bottas,48,5,1.28.527
Bottas,49,5,1.27.239
Bottas,50,5,1.27.130
Bottas,51,5,1.26.862
Bottas,52,5,1.28.154
Bottas,53,5,1.58.324
Bottas,54,5,1.55.892
Bottas,55,5,1.47.158
Bottas,56,4,2.19.183
Bottas,57,4,2.19.191
Bottas,58,6,1.30.479
